5.7494 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [2560, 1440]. Using actual size
18.5026 	EXP 	grating: color = 0
18.5355 	EXP 	grating: phase = 0.0
18.5355 	EXP 	grating: color = 0
18.5696 	EXP 	grating: phase = 0.0
18.5696 	EXP 	grating: color = 0
18.6027 	EXP 	grating: phase = 0.0
18.6027 	EXP 	grating: color = 0
18.6356 	EXP 	grating: phase = 0.0
18.6356 	EXP 	grating: color = 0
18.6687 	EXP 	grating: phase = 0.5
18.6687 	EXP 	grating: color = 0
18.7027 	EXP 	grating: phase = 0.5
18.7027 	EXP 	grating: color = 0
18.7350 	EXP 	grating: phase = 0.5
18.7350 	EXP 	grating: color = 0
18.7686 	EXP 	grating: phase = 0.0
18.7686 	EXP 	grating: color = 0
18.8025 	EXP 	grating: phase = 0.0
18.8025 	EXP 	grating: color = 0
18.8360 	EXP 	grating: phase = 0.0
18.8360 	EXP 	grating: color = 0
18.8688 	EXP 	grating: phase = 0.0
18.8688 	EXP 	grating: color = 0
18.9026 	EXP 	grating: phase = 0.5
18.9026 	EXP 	grating: color = 0
18.9364 	EXP 	grating: phase = 0.5
18.9364 	EXP 	grating: color = 0
18.9693 	EXP 	grating: phase = 0.5
18.9693 	EXP 	grating: color = 0
